ZoomInfo Company ID,Founded Year,Revenue (in 000s USD),Revenue Range (in USD),Est. Marketing Department Budget (in 000s USD),Est. Finance Department Budget (in 000s USD),Est. IT Department Budget (in 000s USD),Est. HR Department Budget (in 000s USD),Employees,Employee Range,Past 1 Year Employee Growth Rate,Past 2 Year Employee Growth Rate,SIC Code 1,SIC Code 2,SIC Codes,NAICS Code 1,NAICS Code 2,NAICS Codes,Primary Industry,Primary Sub-Industry,All Industries,All Sub-Industries,Industry Hierarchical Category,Secondary Industry Hierarchical Category,Alexa Rank,Ownership Type,Business Model,Certified Active Company,Certification Date,Total Funding Amount (in 000s USD),Recent Funding Amount (in 000s USD),Recent Funding Round,Recent Funding Date,Recent Investors,All Investors,Company City,Company State,Company Zip Code,Company Country,Number of Locations,Company Is Acquired,Company ID (Ultimate Parent),Company ID (Immediate Parent)
48350133,2014,3986,$1 mil. - $5 mil.,514,39,111,32,14,Employees.10to19,0,0,2711,271,27;271;2711,541618,513120,51;513;5131;51312;513120;54;541;5416;54161;541618,Media & Internet,Publishing,Media & Internet,Publishing;Newspapers & News Services,media,media.publishing,8579150,Private,B2B,Yes,25-Sep-23,0,0,,,,,Lansing,Michigan,48915,United States,2,,,
18170248,2001,4941,$1 mil. - $5 mil.,637,49,138,39,17,Employees.10to19,0,0,7374,737,73;737;7374,518210,51821,51;518;5182;51821;518210,Telecommunications,"Internet Service Providers, Website Hosting & Internet-related Services",Telecommunications;Media & Internet,"Internet Service Providers, Website Hosting & Internet-related Services;Data Collection & Internet Portals",telecom,telecom.internet,9873459,Private,B2C,Yes,10-Jan-24,0,0,,,,,St. Louis,Missouri,63146,United States,2,,,
565950077,2011,2584,$1 mil. - $5 mil.,315,25,51,30,13,Employees.10to19,0,0,7221,722,72;722;7221,541921,54192,54;541;5419;54192;541921,Consumer Services,Photography Studio,Consumer Services,Photography Studio,consumerservices,consumerservices.photo,,Private,B2B,Yes,8-Jul-22,0,0,,,,,New York City,New York,,United States,1,,,
55134583,1981,4839,$1 mil. - $5 mil.,633,48,169,69,30,Employees.20to49,0,7.1,7379,737,73;737;7379,541512,54151,54;541;5415;54151;541512,Business Services,Custom Software & IT Services,Business Services,Custom Software & IT Services,bizservice,bizservice.techconsulting,14924565,Private,B2B,Yes,19-Feb-24,816,466,Debt,16-Jan-21,PPP,PPP;PPP,Salina,Kansas,67401,United States,1,,,
372865007,2012,63016,$50 mil. - $100 mil.,8255,630,2331,620,300,Employees.250to499,34.5,53.8,7389,7379,73;737;7372;7371;7379;7376;7374;738;7389,541513,541512,54;541;5415;54151;541511;541512;51;513;5132;51321;513210;541513;518;5182;51821;518210,Business Services,Custom Software & IT Services,Business Services,Custom Software & IT Services;Information & Document Management;Management Consulting,bizservice,bizservice.techconsulting,231117,Private,B2B,Yes,4-Oct-23,85565,40000,Series C,26-Sep-22,GGV Capital;Spark Capital;CPP Investments;True Ventures,GGV Capital;Spark Capital;CPP Investments;True Ventures;True Ventures;AngelPad;Redpoint Ventures;Andy Mcloughlin;Passion Capital;Tom Hulme;Firestartr;Ballpark Ventures;AngelPad companies;Meritech Capital Partners;True Ventures;Mosaic Ventures;GGV Capital;Spark Capital;Mosaic Ventures;True Ventures;Redpoint;AngelPad,San Francisco,California,94107,United States,3,,,
372915722,2013,3377778,$1 bil. - $5 bil.,412088,33777,67555,44087,16000,Employees.10000plus,8,7.9,5699,5611,56;569;5699;51;513;5136;561;5611,458110,448110,45;458;4581;45811;458110;44;448;4481;44811;448110,Retail,Apparel & Accessories Retail,Retail,Apparel & Accessories Retail,retail,retail.clothes,357309,Public,B2B,Yes,16-Feb-24,75000,75000,Debt,5-Mar-21,,,Houston,Texas,77072,United States,12,,,
447138394,2016,340046,$250 mil. - $500 mil.,26183,3400,15982,1958,1346,Employees.1000to4999,63.7,444.9,8742,874,87;874;8742,541810,541613,54;541;5416;54161;541613;5418;54181;541810,Business Services,Advertising & Marketing,Business Services,Advertising & Marketing,bizservice,bizservice.marketing,306860,Private,B2B,Yes,14-Mar-24,393000,230000,Series D,23-Sep-20,Coatue Management;D1 Capital Partners;Sozo Ventures L.L.C;Atomico;Wellington Management Company LLP.;Tiger Global Ltd,High Alpha;Eniac Ventures;Bain Capital Ventures;IVP;NextView Ventures;Steamboat Ventures;Eniac Ventures;IVP;NextView Ventures;Sequoia Global Equities;Steamboat Ventures;Coatue Management;D1 Capital Partners;Sozo Ventures L.L.C;Atomico;Wellington Management Company LLP.;Tiger Global Ltd;Eniac Ventures;Bain Capital Ventures;NextView Ventures,Hoboken,New Jersey,7030,United States,3,,,
414485542,2017,35828,$25 mil. - $50 mil.,4693,358,1325,324,147,Employees.100to249,-2.6,-7.5,7389,7379,73;737;7379;738;7389;7374;7376,541519,518210,54;541;5415;54151;541519;51;518;5182;51821;518210,Software,Networking Software,Software;Business Services,Networking Software;Custom Software & IT Services,software,software.network,5330899,Private,B2B,Yes,18-Dec-23,967321,127000,Debt,19-Jan-23,Scotiabank;Deutsche Bank;BMO Bank of Montreal;National Bank of Canada,Caisse de du00e9pu00f4t et placement du Quu00e9bec;Canderel;Fengate;Scotiabank;Investissement Québec;Canderel;Caisse de dépôt et placement du Québec;National Bank of Canada;Deutsche Bank;Fengate;Caisse de dépôt et placement du Québec;Scotiabank;Deutsche Bank;BMO Bank of Montreal;National Bank of Canada,Montreal,Quebec,H4Z 1A1,Canada,11,,,
528073123,2014,862,"$500,000 - $1 mil.",66,8,40,9,4,Employees.1to4,0,0,8748,874,87;874;8748,541618,54161,54;541;5416;54161;541618,Business Services,Management Consulting,Business Services,Management Consulting,bizservice,bizservice.consulting,,Private,B2B,Yes,13-Jun-22,0,0,,,,,Colorado Springs,Colorado,80903,United States,1,,,
96471009,2004,14250,$10 mil. - $25 mil.,1866,142,527,146,64,Employees.50to99,-3,1.6,7373,7371,73;737;7371;7373,541512,541511,54;541;5415;54151;541512;541511;51;518;5182,Software,,Software;Business Services,Custom Software & IT Services,software,,14535338,Private,B2B,Yes,9-Dec-21,350,350,Debt,9-Apr-20,PPP,PPP,Philadelphia,Pennsylvania,19107,United States,11,,,
4769175,1987,332539,$250 mil. - $500 mil.,43562,3325,12303,2138,1500,Employees.1000to4999,0,0,7389,7379,73;737;7379;7372;7374;738;7389;7371,541513,518210,51;518;5182;51821;518210;513;5132;51321;513210;54;541;5415;54151;541513;516;5162;51621,Business Services,Custom Software & IT Services,Business Services;Software,Custom Software & IT Services;Database & File Management Software;Healthcare Software;Storage & System Management Software,bizservice,bizservice.techconsulting,229100,Private,B2B,Yes,9-Nov-23,0,0,Private Equity,17-May-21,Nordic Capital,Nordic Capital,Waltham,Massachusetts,2451,United States,11,,,
507360113,2016,1981,$1 mil. - $5 mil.,259,19,73,19,7,Employees.5to9,0,0,7371,737,73;737;7371,541511,54151,54;541;5415;54151;541511,Software,Financial Software,Software,Financial Software,software,software.finance,11452305,Private,,Yes,14-Mar-24,0,0,,,,,London,,,United Kingdom,1,,,
278184038,,1813,$1 mil. - $5 mil.,237,18,67,51,22,Employees.20to49,29.4,46.7,7371,737,73;737;35;357;7371,541511,54151,51;518;5182;54;541;5415;54151;541511,Software,,Software;Business Services,Custom Software & IT Services,software,,120553,Private,B2B,Yes,25-May-22,0,0,,,,,San Francisco,California,94103,United States,1,,407397903,407397903
13370133,1982,1972224,$1 bil. - $5 bil.,153833,14791,106500,9243,4100,Employees.1000to4999,0,0,6211,621,62;621;6211,523150,523110,52;523;5231;52315;523150;52311;523110,Finance,Venture Capital & Private Equity,Finance,Venture Capital & Private Equity;Lending & Brokerage,finance,finance.venturecapital,,Public,B2B,Yes,19-Feb-24,56000,56000,Stock Issuance/Offering,14-Aug-96,,,Arlington,Virginia,22203,United States,44,,64144030,64144030
54035290,1974,1235,$1 mil. - $5 mil.,100,18,45,11,5,Employees.5to9,0,0,4812,481,48;481;4812,517312,517112,51;517;5171;51711;517112;5173;51731;517312,Telecommunications,Telephony & Wireless,Telecommunications,Telephony & Wireless,telecom,telecom.telephone,,Private,,Yes,31-Mar-23,0,0,,,,,Saint Joseph,Missouri,64501,United States,2,,,
24986484,2001,1157,$1 mil. - $5 mil.,93,17,42,22,8,Employees.5to9,0,0,4813,481,48;481;4813,517311,517111,51;517;5171;51711;517111;5173;51731;517311,Telecommunications,Cable & Satellite,Telecommunications,Cable & Satellite;Telephony & Wireless,telecom,telecom.cable,,Private,B2B,No,,19,19,Debt,11-Feb-21,PPP,PPP,Indianapolis,Indiana,46220,United States,2,,,
6783469,1989,12400000,Over $5 bil.,967200,93000,508400,6415,4500,Employees.1000to4999,7.9,7.9,6324,632,63;632;6324,524114,52411,52;524;5241;52411;524114,Insurance,,Insurance,,insurance,,63309,Private,B2B,Yes,21-Jun-22,0,0,,,,,Dayton,Ohio,45402,United States,24,,,
356264740,2010,11000,$10 mil. - $25 mil.,1441,110,385,132,38,Employees.20to49,40.7,11.8,3674,367,36;367;3674,334413,33441,33;334;3344;33441;334413,Business Services,Custom Software & IT Services,Business Services;Manufacturing,Custom Software & IT Services;Electronics,bizservice,bizservice.techconsulting,14756999,Private,B2B,Yes,9-Mar-23,21187,637,Debt,31-Jan-21,PPP,PPP;Madrona Venture Group;PPP;FusionX Ventures;Rogue Ventures;Oregon Venture Fund;Madrona Venture Group,Portland,Oregon,97204,United States,6,,,
20792882,1951,24758,$10 mil. - $25 mil.,2847,247,1163,255,114,Employees.100to249,0,-4.2,4952,495,49;495;4952,221320,22132,22;221;2213;22132;221320,"Energy, Utilities & Waste","Waste Treatment, Environmental Services & Recycling","Energy, Utilities & Waste","Waste Treatment, Environmental Services & Recycling",energy,energy.environment,1133404,Private,B2B,Yes,18-May-22,0,0,,,,,Gary,Indiana,46406,United States,6,,,
25035614,1969,27012,$25 mil. - $50 mil.,3538,405,999,434,105,Employees.100to249,0,0,3845,3841,38;384;3841;3845,339113,334510,33;334;3345;33451;334510;339;3391;33911;339113,Manufacturing,Medical Devices & Equipment,Manufacturing,Medical Devices & Equipment,mfg,mfg.medical,5430940,Private,B2B,Yes,3-Aug-23,2434,1434,Debt,12-Mar-21,PPP,PPP;PPP,Houston,Texas,77023,United States,7,,,
101925366,2017,1048028,$1 bil. - $5 bil.,137291,10480,38777,7492,4300,Employees.1000to4999,0,0,7374,7371,73;737;7371;7374,541511,518210,51;518;5182;51821;518210;54;541;5415;54151;541511,Business Services,Custom Software & IT Services,Business Services,Custom Software & IT Services,bizservice,bizservice.techconsulting,1594395,Private,B2B,Yes,27-Feb-24,0,0,,,,,Koeln,North Rhine-Westphalia,50667,Germany,6,,,
225738822,1997,3963652,$1 bil. - $5 bil.,519238,39636,134764,38490,27000,Employees.10000plus,0,-8,8621,8062,86;862;8621;50;504;5047;80;806;8062,813920,622110,42;423;4234;42345;423450;62;622;6221;62211;622110;621;6211;62111;621111;81;813;8139;81392;813920,Hospitals & Physicians Clinics,Medical & Surgical Hospitals,Hospitals & Physicians Clinics;Organizations,Medical & Surgical Hospitals;Non-Profit & Charitable Organizations,hospitals,hospitals.hospital,35697,Private,B2B,Yes,12-Feb-24,0,0,,,,,Arlington,Texas,76011,United States,146,,,
4656572,1985,21018,$10 mil. - $25 mil.,1618,210,987,272,122,Employees.100to249,0,0,2754,275,27;275;2754,323111,32311,32;323;3231;32311;323111,Business Services,Commercial Printing,Business Services,Commercial Printing,bizservice,bizservice.printing,16463816,Private,B2B,Yes,14-Jun-22,1000,1000,Debt,9-Apr-20,PPP,PPP,Chicopee,Massachusetts,1013,United States,2,,,
373008514,2012,3415,$1 mil. - $5 mil.,262,34,160,52,15,Employees.10to19,0,36.4,3272,327,32;327;3272,327390,32739,32;327;3273;32739;327390,Business Services,Facilities Management & Commercial Cleaning,Business Services;Manufacturing,Facilities Management & Commercial Cleaning;Building Materials,bizservice,bizservice.janitor,12970120,Private,B2B,Yes,19-Apr-22,0,0,,,,,Kansas City,Missouri,64110,United States,2,,,
354021335,1990,5197,$5 mil. - $10 mil.,405,38,280,55,24,Employees.20to49,0,-7.7,8721,872,87;872;8721,541211,54121,54;541;5412;54121;541211,Business Services,Accounting Services,Business Services,Accounting Services,bizservice,bizservice.accounting,,Private,,No,,0,0,,,,,Portland,Maine,4101,United States,2,,,
5145501,1910,2070401,$1 bil. - $5 bil.,161491,15528,111801,10864,4819,Employees.1000to4999,1.2,3.4,6289,6282,60;609;6099;62;628;6282;61;616;6163;6289;621;6211;614;6141;602;6029,523991,523940,52;522;5223;52239;522390;523;5239;52399;523991;52394;523940;5231;52315;523150;5221;52211;522110;52231;522310;52393;523930,Finance,Banking,Finance;Holding Companies & Conglomerates,Banking;Credit Cards & Transaction Processing;Investment Banking;Lending & Brokerage,finance,finance.banking,133187,Public,B2B,Yes,21-Mar-23,0,0,,,,,Tulsa,Oklahoma,74172,United States,29,,,
91357891,1993,2512040,$1 bil. - $5 bil.,193427,25120,118065,23206,13319,Employees.10000plus,1,6.9,7361,736,73;736;7361,561311,56131,56;561;5613;56131;561311,Business Services,HR & Staffing,Business Services,HR & Staffing,bizservice,bizservice.hr,742448,Private,B2B,Yes,26-Feb-24,0,0,,,,,Chesterfield,Missouri,63017,United States,32,,,
99877303,1987,2062250,$1 bil. - $5 bil.,160855,15466,111361,5702,4000,Employees.1000to4999,22.4,35.4,7389,738,73;738;7389,522390,522320,52;522;5223;52232;522320;52239;522390,Finance,Credit Cards & Transaction Processing,Finance,Credit Cards & Transaction Processing,finance,finance.creditcards,603554,Private,B2B,Yes,25-Jul-23,0,0,,,,,Buena Park,California,90621,United States,47,,36014378,36014378
66191819,1939,18541,$10 mil. - $25 mil.,1390,185,352,163,72,Employees.50to99,-1.4,-1.4,4911,491,49;491;4911,221122,22112,22;221;2211;22112;221122,"Energy, Utilities & Waste","Electricity, Oil & Gas","Energy, Utilities & Waste","Electricity, Oil & Gas",energy,energy.energy,4266180,Private,B2B,Yes,13-Jun-22,0,0,,,,,Scottsboro,Alabama,35768,United States,2,,,
111641285,2004,6094,$5 mil. - $10 mil.,493,91,225,57,25,Employees.20to49,0,-3.8,8748,7379,87;874;8748;73;737;7379,541618,541519,54;541;5416;54161;541618;5415;54151;541519,Business Services,Custom Software & IT Services,Business Services,Custom Software & IT Services;Management Consulting,bizservice,bizservice.techconsulting,15658265,Private,B2B,Yes,12-Jun-23,186,186,Debt,6-Mar-21,PPP,PPP,Laguna Hills,California,92653,United States,4,,,
565807967,2017,7508,$5 mil. - $10 mil.,608,112,277,78,34,Employees.20to49,0,3,7538,753,75;753;7538,811111,81111,81;811;8111;81111;811111,Consumer Services,Automotive Service & Collision Repair,Consumer Services,Automotive Service & Collision Repair,consumerservices,consumerservices.auto,,Private,B2B,Yes,19-Oct-21,0,0,,,,,Greenville,South Carolina,29615,United States,3,,,
2575516,2001,20778,$10 mil. - $25 mil.,2721,207,727,205,91,Employees.50to99,0,0,8748,7389,87;874;8748;73;737;7371;7374;738;7389;7373,541618,541512,51;518;5182;51821;518210;54;541;5415;54151;541511;5416;54161;541618;541512,Business Services,Custom Software & IT Services,Business Services,Custom Software & IT Services;Management Consulting,bizservice,bizservice.techconsulting,16940023,Private,B2B,Yes,26-Jul-22,1000,0,Corporate Investment,26-Aug-20,Spire Capital,Spire Capital;PPP,Norcross,Georgia,30092,United States,6,Yes,246280,246280
363759195,2013,1007,$1 mil. - $5 mil.,81,15,37,7,3,Employees.1to4,0,0,4813,481,48;481;4813,517311,517111,51;517;5171;51711;517111;5173;51731;517311,Telecommunications,Telephony & Wireless,Telecommunications,Telephony & Wireless,telecom,telecom.telephone,13371352,Private,B2B,Yes,17-Mar-23,0,0,,,,,Montoursville,Pennsylvania,17754,United States,1,,,
49797820,1957,16804,$10 mil. - $25 mil.,840,168,487,403,96,Employees.50to99,-11.1,-8.6,5171,517,51;517;5171,424710,42471,42;424;4247;42471;424710,"Energy, Utilities & Waste","Electricity, Oil & Gas","Energy, Utilities & Waste;Manufacturing;Retail","Electricity, Oil & Gas;Chemicals & Related Products;Convenience Stores, Gas Stations & Liquor Stores",energy,energy.energy,15461480,Private,B2B,Yes,13-Apr-22,150,150,Debt,14-Apr-20,PPP,PPP,Muncie,Indiana,47303,United States,4,,,
19777327,1985,16248,$10 mil. - $25 mil.,1267,121,877,190,84,Employees.50to99,35.5,35.5,8721,872,87;872;8721,541211,54121,54;541;5412;54121;541211,Business Services,Accounting Services,Business Services,Accounting Services,bizservice,bizservice.accounting,10404992,Private,B2B,Yes,26-Jul-22,350,350,Debt,5-Apr-20,PPP,PPP,Benson,Minnesota,56215,United States,7,,,
345500444,1887,160174,$100 mil. - $250 mil.,12493,1201,8649,1703,665,Employees.500to999,0.3,8.5,6712,6036,60;602;6029;603;6036;601;6011;67;671;6712;6035,621991,551111,52;522;5221;52218;522180;52211;522110;5223;52231;522310;55;551;5511;55111;551111;62;621;6219;62199;621991;521;5211;52111;521110,Finance,Banking,Finance,Banking;Investment Banking,finance,finance.banking,390353,Public,B2B,Yes,19-Sep-22,0,0,,,,,Poplar Bluff,Missouri,63901,United States,46,,,
46777822,2001,68138,$50 mil. - $100 mil.,8926,681,2521,963,399,Employees.250to499,0,0,7379,7372,73;737;7372;7371;7379,541519,541511,54;541;5415;54151;541519;51;513;5132;51321;513210;541511;516;5162;51621,Software,Security Software,Software,Security Software,software,software.security,2298113,Private,B2B,Yes,14-May-23,5000,5000,Debt,6-Apr-20,PPP,PPP,Columbus,Indiana,47203,United States,9,,,
42353293,1945,3811,$1 mil. - $5 mil.,464,38,76,37,16,Employees.10to19,6.7,0,5112,5049,51;511;5112;50;504;5049;56;52;53,423490,42349,42;423;4234;42349;423490,Retail,Office Products Retail & Distribution,Retail,Office Products Retail & Distribution,retail,retail.office,7213717,Private,B2B,Yes,21-Aug-19,0,0,,,,,Cedar Park,Texas,78613,United States,3,Yes,31164476,31164476
471576491,2019,19998,$10 mil. - $25 mil.,2439,199,399,69,27,Employees.20to49,0,0,5112,5044,51;511;5112;50;504;5044,424120,423420,42;423;4234;42342;423420;424;4241;42412;424120,Retail,Office Products Retail & Distribution,Retail,Office Products Retail & Distribution,retail,retail.office,20182486,Private,B2B,Yes,31-Jan-24,0,0,,,,,Grand Rapids,Michigan,49503,United States,3,,,
10453397,1902,2970,$1 mil. - $5 mil.,362,29,59,56,16,Employees.10to19,0,23.1,5961,5091,50;509;5091;59;596;5961;39;394;3949,423910,339920,42;423;4239;42391;423910;33;339;3399;33992;339920,Retail,Sporting & Recreational Equipment Retail,Retail;Manufacturing,Sporting & Recreational Equipment Retail;Sporting Goods,retail,retail.sports,56530,Private,B2B,Yes,2-Aug-23,0,0,,,,,Cypress,California,90630,United States,10,,,
345500457,1990,2632557,$1 bil. - $5 bil.,213237,39488,97404,50125,22234,Employees.10000plus,3.4,3.4,4841,4822,48;482;4822;481;4813;484;4841,517311,517111,51;517;5171;51711;517111;5173;51731;517311,Telecommunications,Telephony & Wireless,Telecommunications,Telephony & Wireless,telecom,telecom.telephone,11059,Public,B2B,Yes,21-Feb-24,0,0,,,,,Buenos Aires,Buenos Aires F.D.,1272,Argentina,2,,,
346754132,1999,811847,$500 mil. - $1 bil.,117311,10554,202961,26135,15000,Employees.10000plus,1.7,15.2,8748,5812,58;581;5812;87;874;8748,722513,541618,72;722;7225;72251;722513;54;541;5416;54161;541618,Hospitality,Restaurants,Hospitality;Business Services,Restaurants;Management Consulting,hospitality,hospitality.restaurant,2632813,Private,B2C,Yes,7-Feb-24,0,0,Private Equity,25-Mar-15,Victory Park Capital;Boathouse Capital,Victory Park Capital;Boathouse Capital,Overland Park,Kansas,66210,United States,6,,,
527868510,2020,2101,$1 mil. - $5 mil.,275,21,77,565,270,Employees.250to499,0,0,7372,737,73;737;7372,51621,5182,51;516;5162;51621;518;5182,Software,,Software,,software,,453436,Private,B2B,Yes,14-Mar-24,32000,20000,Series B,13-Jul-23,Endiya Partners;MassMutual;Lightspeed,Endiya Partners;Kalaari Capital;Endiya Partners;MassMutual;Lightspeed;Kalaari Capital;Massachusetts Mutual Life Insurance;Endiya Partners,Milpitas,California,95035,United States,2,,,
16859276,2000,37821428,Over $5 bil.,4614214,378214,756428,156459,69400,Employees.10000plus,0,0,2834,283,28;283;2834,325412,32541,32;325;3254;32541;325412,Manufacturing,Pharmaceuticals,Manufacturing;Holding Companies & Conglomerates,Pharmaceuticals,mfg,mfg.pharmaceuticals,43958,Public,B2B,Yes,22-Feb-24,0,0,,,,,London,Greater London,TW8 9GS,United Kingdom,17,,,
35799355,1965,8349,$5 mil. - $10 mil.,,,,205,91,Employees.50to99,0,0,8399,839,83;839;8399,813319,81331,81;813;8133;81331;813319,Organizations,Non-Profit & Charitable Organizations,Organizations,Non-Profit & Charitable Organizations,orgs,orgs.charitable,4694448,Private,B2B,Yes,25-Jan-24,0,0,,,,,Ottumwa,Iowa,52501,United States,20,,,
435821424,2006,1459,$1 mil. - $5 mil.,72,14,27,34,12,Employees.10to19,0,0,8712,871,87;871;8712,541310,54131,54;541;5413;54131;541310,Construction,"Architecture, Engineering & Design",Construction,"Architecture, Engineering & Design",construction,construction.architecture,,Private,B2B,Yes,16-Feb-24,0,0,,,,,Troy,Ohio,45373,United States,4,,,
365446287,1992,33218,$25 mil. - $50 mil.,2557,332,1561,606,233,Employees.100to249,-2.5,-2.5,8742,8331,73;737;7379;87;874;8742;83;833;8331;82;824;8243,611430,611420,54;541;5415;54151;541519;61;611;6114;61143;611430;5416;54161;541618;61142;611420,Education,Training,Education;Business Services,Training;Management Consulting,education,education.training,12435103,Private,B2B,Yes,9-Nov-23,0,0,,,,,Bala Cynwyd,Pennsylvania,19004,United States,2,Yes,357127802,357127802
1151840378,2013,6237,$5 mil. - $10 mil.,817,62,230,74,32,Employees.20to49,0,0,8748,874,87;874;8748,541618,54161,54;541;5416;54161;541618,Business Services,Management Consulting,Business Services,Management Consulting,bizservice,bizservice.consulting,,Private,,Yes,21-Aug-19,0,0,,,,,,,,,,,,
64915616,1994,13260,$10 mil. - $25 mil.,795,132,450,79,28,Employees.20to49,0,0,8621,8221,86;862;8621;82;822;8221;824,813920,81392,81;813;8139;81392;813920,Education,Colleges & Universities,Education,Colleges & Universities,education,education.university,1523360,Private,B2B,Yes,14-Feb-24,129,129,Debt,25-Feb-21,PPP,PPP,Ann Arbor,Michigan,48108,United States,3,,,
346506193,1963,689,"$500,000 - $1 mil.",41,6,23,80,35,Employees.20to49,0,-5.4,8211,824,82;821;8211;824,611110,61111,61;611;6111;61111;611110,Education,K-12 Schools,Education,K-12 Schools,education,education.k12,,Private,,Yes,21-Aug-19,0,0,,,,,San Antonio,Texas,78228,United States,2,,,
54823666,1930,12000000,Over $5 bil.,1464000,120000,240000,132577,93000,Employees.10000plus,6.1,6.1,5411,5141,54;541;5411;51;514;5141,445110,44511,44;445;4451;44511;445110,Retail,Grocery Retail,Retail,Grocery Retail,retail,retail.grocery,9054,Private,B2B,Yes,21-Feb-24,0,0,,,,,West Des Moines,Iowa,50266,United States,34,,,
7209161,1918,10297000,Over $5 bil.,834057,154455,380989,31785,13263,Employees.10000plus,0.7,10.3,2899,2891,28;281;2816;2819;282;2821;285;2851;289;2891;2899,325998,325520,32;325;3251;32518;325180;3252;32521;325211;3259;32599;325998;3255;32551;325510;32552;325520,Manufacturing,Chemicals & Related Products,Manufacturing,Chemicals & Related Products,mfg,mfg.chemicals,1226055,Public,B2B,Yes,28-Sep-23,1390530,0,Other Financing Round,10-Oct-22,,,Irving,Texas,75039,United States,28,,,
40091922,2000,4742870,$1 bil. - $5 bil.,578630,47428,94857,32787,23000,Employees.10000plus,-0.2,1.9,5961,5699,56;562;5621;59;596;5961;51;513;5137;569;5699;5136;53;531;5311,722513,458110,45;458;4581;45811;458110;72;722;7225;72251;722513;44;448;4481;44812;448120,Retail,Apparel & Accessories Retail,Retail,Apparel & Accessories Retail,retail,retail.clothes,3353,Private,B2B,Yes,18-Jan-24,0,0,,,,,Philadelphia,Pennsylvania,19112,United States,183,,,
346672671,2008,36213,$25 mil. - $50 mil.,4743,362,1339,272,122,Employees.100to249,-1.6,3.4,7374,7371,73;737;7371;7374,541511,518210,51;518;5182;51821;518210;54;541;5415;54151;541511,Software,,Software;Business Services,Storage & System Management Software;Custom Software & IT Services,software,,20992312,Private,B2B,Yes,21-Aug-19,0,0,,,,,San Francisco,California,94105,United States,2,Yes,144245275,10617092
194101536,2016,2493,$1 mil. - $5 mil.,201,37,92,35,10,Employees.10to19,0,0,3829,382,38;382;3829,334519,33451,33;334;3345;33451;334519,Retail,Jewelry & Watch Retail,Retail;Manufacturing,Jewelry & Watch Retail;Test & Measurement Equipment,retail,retail.jewelry,377233,Private,B2C,Yes,12-Feb-24,0,0,,,,,Garland,Kansas,66741,United States,5,,,
130941005,2004,5694,$5 mil. - $10 mil.,461,85,210,81,19,Employees.10to19,0,0,366,36,36;366,517919,517810,33;334;51;517;5178;51781;517810;5179;51791;517919,Manufacturing,Telecommunication Equipment,Manufacturing;Telecommunications,Telecommunication Equipment;Telephony & Wireless,mfg,mfg.telecom,,Private,,Yes,23-Mar-22,0,0,,,,,Portsmouth,New Hampshire,3801,United States,3,Yes,271925375,271925375
3310328,1942,1248,$1 mil. - $5 mil.,101,18,46,1409,666,Employees.500to999,0,0,7389,738,86;73;738;7389,561421,56142,56;561;5614;56142;561421,Organizations,Membership Organizations,Organizations;Business Services,Membership Organizations;Call Centers & Business Centers,orgs,orgs.membership,13248609,Private,B2B,Yes,18-Jun-22,0,0,,,,,Altamonte Springs,Florida,32714,United States,3,,,
24986494,1998,1082672,$1 bil. - $5 bil.,81200,10826,20570,1995,1400,Employees.1000to4999,-2.5,-0.3,4931,4924,49;492;4924;491;4911;493;4931,221210,221122,22;221;2212;22121;221210;2211;22111;221118;22112;221121;221122,"Energy, Utilities & Waste","Electricity, Oil & Gas","Energy, Utilities & Waste;Organizations","Electricity, Oil & Gas;Non-Profit & Charitable Organizations",energy,energy.energy,1216404,Private,B2B,Yes,5-Feb-24,0,0,,,,,Carmel,Indiana,46032,United States,9,,,
347802688,2007,3825,$1 mil. - $5 mil.,298,28,206,52,20,Employees.20to49,33.3,17.6,7379,6719,67;671;6719;73;737;7379,551112,541519,55;551;5511;55111;551112;54;541;5415;54151;541519;51;518;5182;51821;518210,Business Services,Research & Development,Business Services;Software,Research & Development;Business Intelligence (BI) Software,bizservice,bizservice.r&d,4149020,Private,B2B,Yes,6-May-22,234250,5000,Private Equity,30-Mar-17,,The Blackstone Group,Culver City,California,90232,United States,5,,,
353811052,2007,14799,$10 mil. - $25 mil.,1494,147,517,110,48,Employees.20to49,0,-7.7,8661,2711,27;271;2711;86;866;8661,813110,81311,81;813;8131;81311;813110;51,Organizations,Religious Organizations,Organizations,Religious Organizations,orgs,orgs.religious,2970519,Private,,No,,0,0,,,,,Brooklyn,New York,11213,United States,1,,,
6999263,1970,320176,$250 mil. - $500 mil.,41943,3201,11846,1853,1300,Employees.1000to4999,0,0,8999,7389,73;738;7389;737;7374;89;899;8999;27;274;2741;7372,519290,518210,51;519;5192;51929;519290;518;5182;51821;518210;513;5131;51319;513199;516;5162;51621,Media & Internet,Data Collection & Internet Portals,Media & Internet;Software,Data Collection & Internet Portals;Business Intelligence (BI) Software,media,media.data,141256,Private,B2B,Yes,24-Nov-23,0,0,,,,,London,Greater London,WC1X 8NL,United Kingdom,8,,,
344428291,1998,3615,$1 mil. - $5 mil.,415,36,93,666,326,Employees.250to499,0,-26.7,7011,701,70;701;7011,722514,721110,72;721;7211;72111;721110;722;7225;72251;722514,Hospitality,Lodging & Resorts,Hospitality,Lodging & Resorts,hospitality,hospitality.lodging,,Private,B2B,Yes,6-Sep-21,0,0,,,,,Washington,District of Columbia,20024,United States,6,,56922256,56922256
